"Season","DayNum","WTeamID","WScore","LTeamID","LScore","WLoc","NumOT","WFGM","WFGA","WFGM3","WFGA3","WFTM","WFTA","WOR","WDR","WAst","WTO","WStl","WBlk","WPF","LFGM","LFGA","LFGM3","LFGA3","LFTM","LFTA","LOR","LDR","LAst","LTO","LStl","LBlk","LPF","TourneyRound","WTeamName","LTeamName","WSeed_num","WRegion","LSeed_num","LRegion","WConf","LConf"
2004,139,1435,75,1301,73,"N",0,23,49,10,25,19,21,10,17,15,8,4,2,13,27,57,13,31,6,8,13,18,13,6,1,1,20,"Round of 32","Vanderbilt","NC State",6,"Midwest",3,"Midwest","Southeastern Conference","Atlantic Coast Conference"
2004,139,1462,89,1280,74,"N",0,30,55,13,19,16,23,6,32,14,13,3,9,14,26,72,9,26,13,21,18,22,14,8,11,3,21,"Round of 32","Xavier","Mississippi St",7,"East",2,"East","Atlantic 10 Conference","Southeastern Conference"
2004,143,1104,80,1393,71,"N",0,26,52,9,22,19,23,10,17,22,9,11,6,17,26,55,5,14,14,20,16,19,12,18,5,4,20,"Sweet Sixteen","Alabama","Syracuse",8,"Midwest",5,"Midwest","Southeastern Conference","Big East Conference"
2004,143,1163,73,1435,53,"N",0,27,51,6,17,13,15,11,33,14,18,6,4,10,20,57,8,24,5,8,6,15,11,11,8,0,14,"Sweet Sixteen","Connecticut","Vanderbilt",2,"Midwest",6,"Midwest","Big East Conference","Southeastern Conference"
2004,143,1329,63,1338,51,"N",0,22,45,4,8,15,16,6,24,13,10,6,5,16,21,58,3,17,6,10,16,17,8,12,5,1,18,"Sweet Sixteen","Oklahoma St","Pittsburgh",2,"South",3,"South","Big 12 Conference","Big East Conference"
2004,143,1386,84,1448,80,"N",0,29,58,12,24,14,23,10,20,15,11,8,4,21,27,51,8,16,18,25,7,21,15,15,6,0,22,"Sweet Sixteen","St Joseph's PA","Wake Forest",1,"South",4,"South","Atlantic 10 Conference","Atlantic Coast Conference"
2004,144,1181,72,1228,62,"N",0,28,51,6,18,10,15,5,24,19,13,10,5,14,26,64,4,13,6,11,14,22,17,12,5,2,15,"Sweet Sixteen","Duke","Illinois",1,"East",5,"East","Atlantic Coast Conference","Big Ten Conference"
2004,144,1210,72,1305,67,"N",0,27,63,6,18,12,22,13,36,10,16,9,5,22,22,69,5,20,18,24,16,29,5,11,4,3,22,"Sweet Sixteen","Georgia Tech","Nevada",3,"West",10,"West","Atlantic Coast Conference","Western Athletic Conference"
2004,144,1242,100,1412,74,"N",0,30,56,4,10,36,44,10,35,21,17,9,3,19,23,71,8,33,20,24,14,19,12,12,13,4,27,"Sweet Sixteen","Kansas","UAB",4,"West",9,"West","Big 12 Conference","Conference USA"
2004,144,1462,79,1400,71,"N",0,23,58,8,25,25,35,16,23,13,7,6,3,20,26,62,7,16,12,17,14,21,12,8,1,6,25,"Sweet Sixteen","Xavier","Texas",7,"East",3,"East","Atlantic 10 Conference","Big 12 Conference"
2004,145,1163,87,1104,71,"N",0,29,60,10,17,19,29,15,25,17,7,3,7,18,25,60,6,19,15,18,12,21,14,9,2,5,23,"Elite Eight","Connecticut","Alabama",2,"Midwest",8,"Midwest","Big East Conference","Southeastern Conference"
2004,145,1329,64,1386,62,"N",0,25,53,4,17,10,15,12,30,13,13,2,6,16,22,57,8,26,10,13,6,18,15,5,8,3,14,"Elite Eight","Oklahoma St","St Joseph's PA",2,"South",1,"South","Big 12 Conference","Atlantic 10 Conference"
2004,146,1181,66,1462,63,"N",0,21,54,8,20,16,20,10,29,15,11,6,7,23,22,63,3,15,16,23,16,24,8,10,5,0,21,"Elite Eight","Duke","Xavier",1,"East",7,"East","Atlantic Coast Conference","Atlantic 10 Conference"
2004,146,1210,79,1242,71,"N",1,25,56,3,16,26,34,11,30,14,12,13,3,17,26,65,6,19,13,19,12,26,15,15,8,3,26,"Elite Eight","Georgia Tech","Kansas",3,"West",4,"West","Atlantic Coast Conference","Big 12 Conference"
2004,152,1163,79,1181,78,"N",0,26,52,6,11,21,32,13,31,9,18,5,6,20,29,71,6,22,14,23,17,20,11,9,8,3,24,"Final Four","Connecticut","Duke",2,"Midwest",1,"East","Big East Conference","Atlantic Coast Conference"
2004,152,1210,67,1329,65,"N",0,24,49,7,17,12,16,7,22,16,12,7,4,19,22,50,4,15,17,25,12,21,10,13,3,0,15,"Final Four","Georgia Tech","Oklahoma St",3,"West",2,"South","Atlantic Coast Conference","Big 12 Conference"
2004,154,1163,82,1210,73,"N",0,26,61,5,17,25,39,18,32,10,16,5,2,18,27,71,7,22,12,21,18,25,9,14,10,1,26,"National Championship","Connecticut","Georgia Tech",2,"Midwest",3,"West","Big East Conference","Atlantic Coast Conference"
2005,134,1324,79,1105,69,"N",0,29,57,7,15,14,20,14,29,14,17,2,2,14,23,59,10,28,13,18,10,19,16,14,6,3,17,"Play-In","Oakland","Alabama A&M",16,"West",16,"West","Mid-Continent Conference","Southwest Athletic Conference"
2005,136,1112,66,1429,53,"N",0,23,49,6,14,14,18,9,24,9,11,3,6,12,20,55,7,19,6,10,12,20,15,12,6,3,16,"Round of 64","Arizona","Utah St",3,"Midwest",14,"Midwest","Pacific-10 Conference","Big West Conference"
2005,136,1130,85,1335,65,"N",0,30,52,8,12,17,25,8,33,24,19,8,6,14,25,71,10,30,5,10,16,18,17,17,11,2,19,"Round of 64","Boston College","Penn",4,"Midwest",13,"Midwest","Big East Conference","Ivy League"
2005,136,1153,76,1234,64,"N",0,27,57,9,18,13,22,9,27,18,8,5,8,19,20,59,5,17,19,25,16,27,5,11,6,1,20,"Round of 64","Cincinnati","Iowa",7,"South",10,"South","Conference USA","Big Ten Conference"
2005,136,1211,74,1457,64,"N",0,27,59,5,16,15,22,11,29,13,10,5,5,14,22,60,10,26,10,12,10,26,16,13,4,0,19,"Round of 64","Gonzaga","Winthrop",3,"East",14,"East","West Coast Conference","Big South Conference"
2005,136,1228,67,1192,55,"N",0,23,54,6,21,15,21,8,22,16,8,8,2,13,23,57,4,16,5,11,15,27,11,17,6,3,19,"Round of 64","Illinois","F Dickinson",1,"Midwest",16,"Midwest","Big Ten Conference","Northeast Conference"
2005,136,1246,72,1184,64,"N",0,26,51,2,11,18,26,9,22,11,14,9,4,11,26,59,6,18,6,11,13,22,14,17,5,1,20,"Round of 64","Kentucky","E Kentucky",2,"South",15,"South","Southeastern Conference","Ohio Valley Conference"
2005,136,1305,61,1400,57,"N",0,23,62,3,14,12,18,16,33,11,8,4,7,14,24,68,5,10,4,6,13,27,2,5,5,6,16,"Round of 64","Nevada","Texas",9,"Midwest",8,"Midwest","Western Athletic Conference","Big 12 Conference"
2005,136,1328,84,1310,67,"N",0,34,74,3,13,13,15,14,34,16,14,9,3,14,24,68,6,28,13,15,11,26,12,16,8,2,16,"Round of 64","Oklahoma","Niagara",3,"South",14,"South","Big 12 Conference","Metro Atlantic Athletic Conference"
2005,136,1334,79,1338,71,"N",0,26,55,10,20,17,23,10,25,15,12,2,1,18,25,59,8,23,13,18,10,20,10,10,7,3,20,"Round of 64","Pacific","Pittsburgh",8,"East",9,"East","Big West Conference","Big East Conference"
2005,136,1403,78,1417,66,"N",0,32,52,3,7,11,16,4,28,21,14,7,2,14,26,60,6,20,8,15,9,18,16,13,5,2,15,"Round of 64","Texas Tech","UCLA",6,"East",11,"East","Big 12 Conference","Pacific-10 Conference"
2005,136,1412,82,1261,68,"N",0,27,59,7,16,21,36,11,24,15,15,8,2,23,23,64,6,31,16,22,16,26,10,21,6,5,26,"Round of 64","UAB","LSU",11,"Midwest",6,"Midwest","Conference USA","Southeastern Conference"
2005,136,1428,60,1431,54,"N",0,21,49,6,24,12,20,15,25,15,18,7,4,13,22,53,2,9,8,9,5,17,13,10,6,1,20,"Round of 64","Utah","UTEP",6,"South",11,"South","Mountain West Conference","Western Athletic Conference"
2005,136,1448,70,1151,54,"N",0,24,58,8,28,14,21,15,22,16,15,10,2,12,21,52,6,20,6,9,11,24,12,22,5,1,19,"Round of 64","Wake Forest","Chattanooga",2,"East",15,"East","Atlantic Coast Conference","Southern Conference"
2005,136,1449,88,1285,77,"N",0,32,58,9,19,15,22,9,23,19,16,9,1,14,33,65,9,20,2,8,12,21,15,18,5,0,16,"Round of 64","Washington","Montana",1,"East",16,"East","Pacific-10 Conference","Big Sky Conference"
2005,136,1452,63,1166,61,"N",0,22,46,8,20,11,13,8,21,19,16,12,4,15,21,50,8,20,11,13,10,17,12,17,8,3,16,"Round of 64","West Virginia","Creighton",7,"East",10,"East","Big East Conference","Missouri Valley Conference"
2005,136,1454,83,1104,73,"N",0,26,50,12,21,19,28,8,14,20,7,6,1,18,26,50,9,23,12,16,12,22,17,19,3,3,20,"Round of 64","WI Milwaukee","Alabama",12,"Midwest",5,"Midwest","Horizon League","Southeastern Conference"
2005,137,1137,64,1242,63,"N",0,22,55,8,31,12,16,9,21,17,9,10,1,21,20,46,1,11,22,27,8,26,14,13,5,3,15,"Round of 64","Bucknell","Kansas",14,"West",3,"West","Patriot League","Big 12 Conference"
2005,137,1163,77,1416,71,"N",0,29,58,3,6,16,25,14,29,17,13,7,6,13,21,61,11,28,18,21,12,17,16,10,10,6,21,"Round of 64","Connecticut","UCF",2,"West",15,"West","Big East Conference","Atlantic Sun Conference"
2005,137,1181,57,1175,46,"N",0,16,39,6,20,19,29,5,27,9,8,5,6,15,19,52,5,15,3,6,9,21,10,11,3,1,23,"Round of 64","Duke","Delaware St",1,"South",16,"South","Atlantic Coast Conference","Mid-Eastern Athletic Conference"
2005,137,1196,67,1325,62,"N",0,21,54,7,23,18,19,11,21,15,16,11,8,21,18,46,9,18,17,26,10,23,8,20,8,5,21,"Round of 64","Florida","Ohio",4,"West",13,"West","Southeastern Conference","Mid-American Conference"
2005,137,1210,80,1203,68,"N",0,28,56,7,16,17,22,10,32,11,17,10,3,22,29,65,6,16,4,16,12,22,19,14,9,4,20,"Round of 64","Georgia Tech","G Washington",5,"East",12,"East","Atlantic Coast Conference","Atlantic 10 Conference"
2005,137,1235,64,1278,53,"N",0,25,57,2,8,12,19,15,24,11,13,12,8,17,21,63,5,23,6,10,20,21,8,17,9,1,18,"Round of 64","Iowa St","Minnesota",9,"West",8,"West","Big 12 Conference","Big Ten Conference"
2005,137,1257,68,1418,62,"N",0,22,57,6,22,18,27,16,20,12,11,5,2,19,24,53,4,12,10,18,13,24,14,18,7,0,21,"Round of 64","Louisville","Louisiana",4,"East",13,"East","Conference USA","Sun Belt Conference"
2005,137,1277,89,1330,81,"N",0,29,51,3,14,28,36,5,25,11,13,9,1,22,26,61,7,20,22,26,10,20,13,15,9,1,29,"Round of 64","Michigan St","Old Dominion",5,"South",12,"South","Big Ten Conference","Colonial Athletic Association"
2005,137,1280,93,1390,70,"N",0,32,57,9,17,20,26,10,29,13,9,3,6,19,24,63,4,18,18,25,12,18,9,5,6,3,19,"Round of 64","Mississippi St","Stanford",9,"South",8,"South","Southeastern Conference","Pacific-10 Conference"
2005,137,1301,75,1150,63,"N",0,26,59,4,19,19,22,11,22,14,16,14,8,10,23,58,8,21,9,14,12,24,11,20,8,2,18,"Round of 64","NC State","Charlotte",10,"West",7,"West","Atlantic Coast Conference","Conference USA"
2005,137,1314,96,1324,68,"N",0,37,58,12,19,10,19,15,24,27,15,9,3,13,25,58,6,15,12,18,11,11,12,10,9,0,16,"Round of 64","North Carolina","Oakland",1,"West",16,"West","Atlantic Coast Conference","Mid-Continent Conference"
2005,137,1329,63,1368,50,"N",0,18,37,4,7,23,29,8,22,13,17,11,1,13,20,45,3,10,7,10,5,14,10,17,12,2,22,"Round of 64","Oklahoma St","SE Louisiana",2,"Midwest",15,"Midwest","Big 12 Conference","Southland Conference"
2005,137,1356,65,1388,56,"N",0,25,61,4,12,11,14,12,21,12,10,8,2,22,17,51,4,20,18,22,16,26,3,20,2,2,17,"Round of 64","S Illinois","St Mary's CA",7,"Midwest",10,"Midwest","Missouri Valley Conference","West Coast Conference"
2005,137,1436,60,1393,57,"N",1,22,59,7,21,9,11,13,17,14,16,10,0,12,23,55,3,12,8,9,14,23,8,24,9,3,12,"Round of 64","Vermont","Syracuse",13,"South",4,"South","America East Conference","Big East Conference"
2005,137,1437,55,1307,47,"N",0,15,53,8,29,17,24,18,29,9,20,12,4,15,17,57,4,25,9,12,12,23,6,17,9,4,20,"Round of 64","Villanova","New Mexico",5,"West",12,"West","Big East Conference","Mountain West Conference"
2005,137,1458,57,1320,52,"N",0,20,48,11,26,6,10,5,25,14,8,3,2,13,22,53,4,17,4,8,8,27,8,8,4,2,15,"Round of 64","Wisconsin","Northern Iowa",6,"West",11,"West","Big Ten Conference","Missouri Valley Conference"
2005,138,1112,85,1412,63,"N",0,30,57,7,22,18,23,11,28,16,16,7,7,14,21,64,6,30,15,18,15,17,15,14,9,2,22,"Round of 32","Arizona","UAB",3,"Midwest",11,"Midwest","Pacific-10 Conference","Conference USA"
2005,138,1228,71,1305,59,"N",0,26,49,2,12,17,20,6,26,18,16,9,3,18,20,54,3,9,16,25,12,20,10,14,10,1,17,"Round of 32","Illinois","Nevada",1,"Midwest",9,"Midwest","Big Ten Conference","Western Athletic Conference"
2005,138,1246,69,1153,60,"N",0,25,49,7,12,12,18,7,29,16,15,7,5,17,20,61,7,26,13,19,16,21,10,10,4,4,19,"Round of 32","Kentucky","Cincinnati",2,"South",7,"South","Southeastern Conference","Conference USA"
2005,138,1403,71,1211,69,"N",0,29,59,4,11,9,16,8,24,18,7,7,1,14,29,62,2,13,9,18,17,27,14,13,2,1,17,"Round of 32","Texas Tech","Gonzaga",6,"East",3,"East","Big 12 Conference","West Coast Conference"
2005,138,1428,67,1328,58,"N",0,22,37,5,8,18,28,9,30,15,20,2,2,19,21,66,2,19,14,19,19,14,3,7,8,3,24,"Round of 32","Utah","Oklahoma",6,"South",3,"South","Mountain West Conference","Big 12 Conference"
2005,138,1449,97,1334,79,"N",0,36,64,9,23,16,19,12,23,17,7,2,3,20,30,67,8,24,11,17,17,14,13,8,4,1,18,"Round of 32","Washington","Pacific",1,"East",8,"East","Pacific-10 Conference","Big West Conference"
2005,138,1452,111,1448,105,"N",2,37,70,7,21,30,39,10,25,20,11,5,5,26,36,71,9,23,24,36,17,29,23,18,7,3,28,"Round of 32","West Virginia","Wake Forest",7,"East",2,"East","Big East Conference","Atlantic Coast Conference"
2005,138,1454,83,1130,75,"N",0,26,55,11,24,20,22,10,16,17,16,11,5,26,23,50,4,11,25,35,15,21,16,22,6,2,22,"Round of 32","WI Milwaukee","Boston College",12,"Midwest",4,"Midwest","Horizon League","Big East Conference"
2005,139,1181,63,1280,55,"N",0,19,50,8,21,17,21,13,30,8,16,8,6,22,20,62,4,13,11,21,18,21,9,10,7,5,19,"Round of 32","Duke","Mississippi St",1,"South",9,"South","Atlantic Coast Conference","Southeastern Conference"
2005,139,1257,76,1210,54,"N",0,22,42,10,21,22,28,9,28,10,11,1,7,15,20,53,6,16,8,10,7,15,11,7,7,0,21,"Round of 32","Louisville","Georgia Tech",4,"East",5,"East","Conference USA","Atlantic Coast Conference"
2005,139,1277,72,1436,61,"N",0,27,56,2,12,16,22,12,27,12,9,4,4,16,22,70,7,22,10,14,23,18,5,9,4,0,19,"Round of 32","Michigan St","Vermont",5,"South",13,"South","Big Ten Conference","America East Conference"
2005,139,1301,65,1163,62,"N",0,20,50,10,20,15,17,7,19,13,13,10,4,18,22,52,2,14,16,18,9,22,9,14,3,4,16,"Round of 32","NC State","Connecticut",10,"West",2,"West","Atlantic Coast Conference","Big East Conference"
2005,139,1314,92,1235,65,"N",0,31,65,8,25,22,37,15,35,20,13,14,4,18,27,76,4,13,7,17,20,27,20,17,8,2,23,"Round of 32","North Carolina","Iowa St",1,"West",9,"West","Atlantic Coast Conference","Big 12 Conference"
2005,139,1329,85,1356,77,"N",0,25,46,6,12,29,33,8,22,18,14,3,0,23,23,56,6,19,25,30,12,16,14,11,8,0,28,"Round of 32","Oklahoma St","S Illinois",2,"Midwest",7,"Midwest","Big 12 Conference","Missouri Valley Conference"
2005,139,1437,76,1196,65,"N",0,24,58,3,11,25,35,17,27,10,14,11,4,23,20,52,7,18,18,25,10,24,9,19,6,4,30,"Round of 32","Villanova","Florida",5,"West",4,"West","Big East Conference","Southeastern Conference"
2005,139,1458,71,1137,62,"N",0,21,46,7,17,22,29,8,22,14,7,5,1,12,23,50,5,15,11,14,7,22,13,10,4,2,24,"Round of 32","Wisconsin","Bucknell",6,"West",14,"West","Big Ten Conference","Patriot League"
2005,143,1112,79,1329,78,"N",0,31,47,7,14,10,17,8,23,17,14,3,5,17,29,66,10,23,10,13,16,11,17,8,10,0,17,"Sweet Sixteen","Arizona","Oklahoma St",3,"Midwest",2,"Midwest","Pacific-10 Conference","Big 12 Conference"
2005,143,1228,77,1454,63,"N",0,28,57,9,20,12,15,8,25,20,9,7,2,20,22,57,7,29,12,18,13,22,12,12,4,3,12,"Sweet Sixteen","Illinois","WI Milwaukee",1,"Midwest",12,"Midwest","Big Ten Conference","Horizon League"
2005,143,1257,93,1449,79,"N",0,31,56,11,26,20,28,10,34,17,17,8,4,18,28,67,6,25,17,28,13,20,15,11,9,0,25,"Sweet Sixteen","Louisville","Washington",4,"East",1,"East","Conference USA","Pacific-10 Conference"
2005,143,1452,65,1403,60,"N",0,24,51,9,22,8,13,11,20,14,18,5,3,15,24,56,1,8,11,16,15,19,10,16,11,1,15,"Sweet Sixteen","West Virginia","Texas Tech",7,"East",6,"East","Big East Conference","Big 12 Conference"
2005,144,1246,62,1428,52,"N",0,24,39,4,13,10,19,4,21,10,14,6,2,25,17,41,4,10,14,28,9,16,10,12,5,0,20,"Sweet Sixteen","Kentucky","Utah",2,"South",6,"South","Southeastern Conference","Mountain West Conference"
2005,144,1277,78,1181,68,"N",0,27,65,5,14,19,23,16,22,12,16,13,0,22,22,51,7,23,17,24,9,24,8,22,11,2,22,"Sweet Sixteen","Michigan St","Duke",5,"South",1,"South","Big Ten Conference","Atlantic Coast Conference"
2005,144,1314,67,1437,66,"N",0,20,48,8,19,19,24,12,30,11,17,3,3,24,23,61,8,28,12,19,14,19,7,9,5,5,21,"Sweet Sixteen","North Carolina","Villanova",1,"West",5,"West","Atlantic Coast Conference","Big East Conference"
2005,144,1458,65,1301,56,"N",0,21,42,4,10,19,25,4,31,7,18,2,0,14,19,50,9,22,9,13,2,19,12,13,10,5,25,"Sweet Sixteen","Wisconsin","NC State",6,"West",10,"West","Big Ten Conference","Atlantic Coast Conference"
2005,145,1228,90,1112,89,"N",1,32,71,16,35,10,15,14,18,21,13,12,2,18,32,61,7,18,18,21,12,25,21,17,11,8,10,"Elite Eight","Illinois","Arizona",1,"Midwest",3,"Midwest","Big Ten Conference","Pacific-10 Conference"
2005,145,1257,93,1452,85,"N",1,32,58,11,28,18,29,15,19,19,11,8,4,18,26,47,18,27,15,19,4,15,23,14,5,2,19,"Elite Eight","Louisville","West Virginia",4,"East",7,"East","Conference USA","Big East Conference"
2005,146,1277,94,1246,88,"N",2,30,64,10,19,24,30,17,23,15,13,6,3,20,31,69,9,19,17,23,16,21,14,11,7,3,25,"Elite Eight","Michigan St","Kentucky",5,"South",2,"South","Big Ten Conference","Southeastern Conference"
2005,146,1314,88,1458,82,"N",0,34,64,5,16,15,18,12,21,19,9,5,5,15,30,61,11,24,11,13,10,19,17,12,5,0,17,"Elite Eight","North Carolina","Wisconsin",1,"West",6,"West","Atlantic Coast Conference","Big Ten Conference"
2005,152,1228,72,1257,57,"N",0,27,56,12,30,6,8,10,28,21,7,4,0,12,21,54,6,20,9,12,7,19,10,5,5,4,13,"Final Four","Illinois","Louisville",1,"Midwest",4,"East","Big Ten Conference","Conference USA"
2005,152,1314,87,1277,71,"N",0,35,71,6,20,11,17,13,38,18,13,5,6,17,25,74,7,23,14,18,15,27,15,12,10,4,19,"Final Four","North Carolina","Michigan St",1,"West",5,"South","Atlantic Coast Conference","Big Ten Conference"
2005,154,1314,75,1228,70,"N",0,27,52,9,16,12,19,8,26,12,10,4,2,13,27,70,12,40,4,6,17,22,18,8,8,1,18,"National Championship","North Carolina","Illinois",1,"West",1,"Midwest","Atlantic Coast Conference","Big Ten Conference"
2006,134,1284,71,1214,49,"N",0,27,61,10,26,7,9,7,31,21,9,2,10,11,19,63,4,15,7,13,15,27,7,13,4,4,11,"Play-In","Monmouth NJ","Hampton",16,"South",16,"South","Northeast Conference","Mid-Eastern Athletic Conference"
2006,136,1104,90,1266,85,"N",0,28,55,12,23,22,31,16,16,15,14,4,3,17,32,61,7,22,14,19,13,15,13,12,9,4,22,"Round of 64","Alabama","Marquette",10,"Midwest",7,"Midwest","Southeastern Conference","Big East Conference"
2006,136,1130,88,1334,76,"N",2,29,57,6,23,24,29,7,23,22,8,12,2,16,26,63,10,25,14,18,14,23,18,15,4,2,22,"Round of 64","Boston College","Pacific",4,"South",13,"South","Atlantic Coast Conference","Big West Conference"
2006,136,1181,70,1380,54,"N",0,24,49,5,15,17,20,9,26,15,20,9,8,11,22,62,4,13,6,10,16,16,8,16,14,4,20,"Round of 64","Duke","Southern Univ",1,"East",16,"East","Atlantic Coast Conference","Southwest Athletic Conference"
2006,136,1196,76,1375,50,"N",0,29,59,10,25,8,10,8,31,21,11,8,7,9,19,55,9,20,3,6,7,24,8,16,7,3,17,"Round of 64","Florida","South Alabama",3,"South",14,"South","Southeastern Conference","Sun Belt Conference"
2006,136,1203,88,1423,85,"N",1,31,66,10,22,16,22,15,19,16,10,6,1,20,32,54,11,22,10,18,8,25,20,15,2,1,22,"Round of 64","G Washington","UNC Wilmington",8,"East",9,"East","Atlantic 10 Conference","Colonial Athletic Association"
2006,136,1211,79,1462,75,"N",0,26,50,6,12,21,27,8,25,11,10,4,4,25,21,51,10,28,23,33,10,21,14,8,4,1,20,"Round of 64","Gonzaga","Xavier",3,"Midwest",14,"Midwest","West Coast Conference","Atlantic 10 Conference"
2006,136,1228,78,1102,69,"N",0,29,50,8,22,12,14,7,21,17,11,6,1,17,21,41,13,27,14,18,1,14,15,11,7,1,13,"Round of 64","Illinois","Air Force",4,"West",13,"West","Big Ten Conference","Mountain West Conference"
2006,136,1231,87,1361,83,"N",0,35,71,8,26,9,16,15,16,14,9,11,0,16,31,55,10,18,11,15,10,26,15,16,7,2,19,"Round of 64","Indiana","San Diego St",6,"Midwest",11,"Midwest","Big Ten Conference","Mountain West Conference"
2006,136,1261,80,1233,64,"N",0,27,51,5,10,21,27,9,30,16,18,8,11,17,23,61,3,18,15,25,13,16,6,15,10,3,19,"Round of 64","LSU","Iona",4,"East",13,"East","Southeastern Conference","Metro Atlantic Athletic Conference"
2006,136,1285,87,1305,79,"N",0,29,56,6,12,23,27,10,22,18,8,2,2,12,33,70,5,18,8,10,17,19,15,9,5,7,23,"Round of 64","Montana","Nevada",12,"South",5,"South","Big Sky Conference","Western Athletic Conference"
2006,136,1397,63,1457,61,"N",0,24,53,5,21,10,14,11,22,12,13,6,6,15,22,56,7,24,10,17,15,20,14,15,7,3,15,"Round of 64","Tennessee","Winthrop",2,"West",15,"West","Southeastern Conference","Big South Conference"
2006,136,1401,66,1393,58,"N",0,20,56,7,20,19,22,14,24,14,10,8,5,19,20,51,4,19,14,21,11,24,12,12,6,2,16,"Round of 64","Texas A&M","Syracuse",12,"East",5,"East","Big 12 Conference","Big East Conference"
2006,136,1417,78,1125,44,"N",0,30,56,4,13,14,17,9,36,20,14,11,4,14,17,59,4,19,6,13,9,18,9,14,8,3,16,"Round of 64","UCLA","Belmont",2,"Midwest",15,"Midwest","Pacific-10 Conference","Atlantic Sun Conference"
2006,136,1449,75,1429,61,"N",0,28,59,12,27,7,8,5,17,16,7,11,1,14,25,51,3,13,8,10,9,26,14,22,3,2,14,"Round of 64","Washington","Utah St",5,"West",12,"West","Pacific-10 Conference","Western Athletic Conference"
2006,136,1454,82,1328,74,"N",0,25,55,6,20,26,32,10,22,13,12,8,1,15,32,61,5,14,5,8,10,25,18,18,8,4,25,"Round of 64","WI Milwaukee","Oklahoma",11,"South",6,"South","Horizon League","Big 12 Conference"
2006,136,1455,86,1371,66,"N",0,27,57,10,22,22,32,14,30,19,15,6,3,20,21,61,6,20,18,19,11,25,10,13,10,6,24,"Round of 64","Wichita St","Seton Hall",7,"West",10,"West","Missouri Valley Conference","Big East Conference"
2006,137,1112,94,1458,75,"N",0,35,59,5,10,19,23,11,25,19,9,9,6,19,25,58,10,20,15,22,12,15,19,10,4,3,17,"Round of 64","Arizona","Wisconsin",8,"South",9,"South","Pacific-10 Conference","Big Ten Conference"
2006,137,1133,77,1242,73,"N",0,23,52,11,21,20,32,11,24,17,16,6,1,17,26,58,7,18,14,19,11,25,11,18,12,1,25,"Round of 64","Bradley","Kansas",13,"Midwest",4,"Midwest","Missouri Valley Conference","Big 12 Conference"
2006,137,1137,59,1116,55,"N",0,17,44,11,21,14,18,8,21,10,14,10,2,17,19,47,2,12,15,24,12,20,13,13,4,4,15,"Round of 64","Bucknell","Arkansas",9,"Midwest",8,"Midwest","Patriot League","Southeastern Conference"
2006,137,1163,72,1107,59,"N",0,27,46,8,16,10,13,7,21,17,16,6,5,9,24,52,4,15,7,8,8,14,12,12,11,1,14,"Round of 64","Connecticut","SUNY Albany",1,"West",16,"West","Big East Conference","America East Conference"
2006,137,1206,75,1277,65,"N",0,29,49,5,12,12,26,10,30,7,14,4,6,10,26,60,10,26,3,5,6,18,17,10,2,2,23,"Round of 64","George Mason","Michigan St",11,"West",6,"West","Colonial Athletic Association","Big Ten Conference"
2006,137,1207,54,1320,49,"N",0,20,46,5,19,9,14,8,24,15,9,4,4,12,17,48,7,26,8,12,9,22,10,8,4,3,15,"Round of 64","Georgetown","Northern Iowa",7,"South",10,"South","Big East Conference","Missouri Valley Conference"
2006,137,1246,69,1412,64,"N",0,19,61,5,25,26,30,20,27,12,8,2,3,16,25,58,5,24,9,17,13,25,17,10,5,7,20,"Round of 64","Kentucky","UAB",8,"West",9,"West","Southeastern Conference","Conference USA"
